text,clean_text,label
"MEGA CELL Cari agen pulsa 1 Cip ke semua Operator Harga : V.5 = 4000 V.10 =8000 V.20 =16rb, dll Berminat ketik INFO kirim ke :085352444400",mega cell cari agen pulsa 1 cip ke semua operator harga v 5 400 v 10 800 v 20 16rb dll berminat ketik informasi kirim ke 0853524400,1
"yahh masih lama ya, urgent ini wkwk",yahh masih lama ya urgent ini tertawa,0
"Jangan sampai kehabisan, HARI INI di Baskin Robbins Value Scoop cuma 35.000 lho! Tunjukkan SMS ini. S&K Berlaku. Promo *606#",jangan sampai kehabisan hari ini di baskin robbins value scoop cuma 35 00 lho tunjukkan sms ini s k berlaku promo 606,1
Bu mau mastiin ketemu di jica kan Bu?,bu mau mastiin ketemu di jica kan bu,0
Waktu itu malas sep hihi. Dilihat jd lebih rapih aja 😆👍,waktu itu malas sep hihi dilihat jd lebih rapih saja,0
PESAN RESMI Selamat NO Simcard anda M-dptkam hadiah cek.Rp.35juta dr TRI CARE pin:7Y7R8K9Z info keik: www.id-tricare2016.blogspot.com,pesan resmi selamat no simcard anda m dptkam hadiah cek rupiah 35juta dari tri care pin 7y7r8k9z informasi keik link,1
"sok saya bebas gmna kalian, bsok hayu , jumat oke",sok saya bebas gmna kalian bsok hayu jumat oke,0
"Slmt simCARD anda 08562XXXXXX mdpat cek tunai Rp.49jt PIN (RWD2749) info CS,085691371116 atau kunjungi www.indosat-id.jimdo.com",selamat simcard anda 08562xx mdpat cek tunai rupiah 49jt pin rwd2749 informasi cs 08569137116 atau kunjungi link,1
"Di sini saja uangnya ditransfer ke rek Bank xxx (4413-0100-0226-XXX) A/N xxx, kalau sudah SMS di no ini 085215113xxx",di sini saja uangnya ditransfer ke rekening bank xx 4413 0100 0226 xx a n xx kalau sudah sms di no ini 085215113xx,1
"Selamat!! Anda Men’dpt hadiah Rp.75juta. Dari TELKOMSELpoin ""Periode maret"" PIN anda(33c7) Hub kntr pusat: 082113720777 Ir.Wardoyo).",selamat anda men dapat hadiah rupiah 75juta dari telkomselpoin periode maret pin anda 33c7 hubungi kntr pusat 08211372077 ir wardoyo,1
"Dijual ticket SUPER JUNIOR TGL 28/29 APRIL dan LADY GAGA TGL 03 JUNI harga Gold=2,25jt tribun3=1,25jt info hub;0853-9937-1888 lady-ticket.webs.com",dijual ticket super junior tgl 28 29 april dan lady gaga tgl 03 juni harga gold 2 25jt tribun3 1 25jt informasi hubungi 0853 9937 188 lady ticket webs com,1
Kalo satpam tanya bilang aja ketemu saya,kalau satpam tanya bilang saja ketemu saya,0
"Belum diuji, pa. Insya Allah siang hari ini mau ke kampus, dan mudah2an pa eka nya ada.",belum diuji pa insya allah siang hari ini mau ke kampus dan mudah2an pa eka nya ada,0
"Ini, Rekeningnya. Bank BNI No.rek.0277285682 A/n.WAHYUDI ALAMSYAH sms klo sudah dikirim",ini rekeningnya bank bni no rekening 0277285682 a n wahyudi alamsyah sms klo sudah dikirim,1
nama1  beaok bwrangkat pagi...mau cas atay tranfer?,nama1 beaok bwrangkat pagi mau cas atay tranfer,0
Domino's PAN PIZZA!Rotinya lebih tebal dgn keju terasa sampai pinggir! Nikmati Disc.30% dimulai Rp45.500.Kunjungi toko terdekat/telf 1500366/Klik panpizza.co.id,domino s pan pizza rotinya lebih tebal dengan keju terasa sampai pinggir nikmati disc 30 dimulai rp45 500 kunjungi toko terdekat telf 1500366 klik panpizza co id,1
Senin mah pelepasan doang kan? Aku brngktnya selasa apa egi senin berangktnya? ,senin mah pelepasan saja kan saya brngktnya selasa apa egi senin berangktnya,0
"De inih bapa pake no temen, tolong kirimin pulsa ke no inih soalnya penring banget, nanti di rumah digantiin",de inih bapa pake no temen tolong kirimin pulsa ke no inih soalnya penring banget nanti di rumah digantiin,1
Yth Bpk/Ibu. BNI menyatakan Rekening anda terpilih sebagai pemenang hadiah Rp. 35jt. kode cek anda 03299757 info klik www.bankbni2016.blogspot.com,yang terhormat bpk ibu bni menyatakan rekening anda terpilih sebagai pemenang hadiah rupiah 35jt kode cek anda 03299757 informasi klik link,1
"Mau cepat dan ga mau ribet cek pulsa & sisa kuota internetmu? Yuk download aplikasi myCare sekarang juga, atau akses di https://mycare.indosatooredoo.com",mau cepat dan tidak mau ribet cek pulsa sisa kuota internetmu yuk download aplikasi mycare sekarang juga atau akses di link,1
"BONUS KUOTA 500MB (1hr)! Cukup isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga. T514",bonus kuota 500mb 1hr cukup isi ulang min 5 00 hari ini ayo buruan isi pulsa sekarang juga t514,1
"Kocak abis! Mau liat aksi 8 pemuda galau, iseng, dan gokil yang dikepung polisi super cantik? Tonton aja Comic8 via HP kamu cmn 4400/3hr. Ketik FILM3 ke 99677",kocak abis mau liat aksi 8 pemuda galau iseng dan gokil yang dikepung polisi super cantik tonton saja comic8 via handphone kamu cmn 4400 3hr ketik film3 ke 99677,1
Smartfren Gratis Mi-Fi/modem 4G Tahun baru saatnya ganti gadget baru Bawa pulang Mi-Fi 4Gm-mu dg tunjukan sms ini ke Galeri SF & isi pulsa 100rb disana s/d 13Jan Info:888,smartfren gratis mi fi modem 4g tahun baru saatnya ganti gadget baru bawa pulang mi fi 4gm mu dg tunjukan sms ini ke galeri sf isi pulsa 100rb disana s d 13jan informasi 88,1
Gaaais dlm semenit aja aku jd nasabah btpn wkwk,gaais dalam semenit saja saya jd nasabah btpn tertawa,0
Udh teh kata bapa bsk kekantor cuman blm dbls lg jamber.. jd blm pasti jg,sudah teh kata bapa bsk kekantor cuman belum dbls lagi jamber jd belum pasti juga,0
DOUBLE kuota internet plus UNLIMITED Telpon dan SMS dengan Paket Freedom Combo dari Indosat Ooredoo. Segera hub *123# atau www.indosatooredoo.com/freedom,double kuota internet plus unlimited telpon dan sms dengan paket freedom combo dari indosat ooredoo segera hubungi 123 atau link,1
Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok.,kasih norek saja kesebelah siapa tau ada yang mau mereka juga punya hak untk udunan tertawa bilang bts waktu trfr kalau ada niat pasti segera kok,0
nama1 udah diperpus nama1.. yuk kesini tika tugu diperpus ya,nama1 sudah diperpus nama1 yuk kesini tika tugu diperpus ya,0
Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,eh tp jam 5 pas dong jangan malem hbs mgrib saya takut pelanggan wk,0
Selamat Anda telah mendapatkan BONUS pulsa Rp 100.000 ke sesama Indosat Ooredoo berlaku 3 hari dan Poin senyum Anda bertambah. Cek bonus *557*8#,selamat anda telah mendapatkan bonus pulsa rupiah 100 00 ke sesama indosat ooredoo berlaku 3 hari dan poin senyum anda bertambah cek bonus 557 8,1
"Cobaan itu teh dy, kadang cewe mah overthink dan overreact",cobaan itu teh dy kadang cewe mah overthink dan overreact,0
"bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu.",bebas nama1 terus nanti kalau ada tgl libur pajuin saja misal jadi kamis atau sabtu,0
"Wooh ada yg mau nikah lagi, udah lulus langsung diiket",wooh ada yang mau nikah lagi sudah lulus langsung diiket,0
"Bisa Internetan 1,5GB CUMA dengan 20rb, paket berlaku 90 hari. MAU?? Ketik YA ke 919. Penawaran berlaku s/d 8 Januari 2016",bisa internetan 1 5gb cuma dengan 20rb paket berlaku 90 hari mau ketik ya ke 919 penawaran berlaku s d 8 januari 2016,1
"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.",gais kata saya kita ngantor tgl 4 sekalian bawa form penilaian daftar hadir form bimbingan sekalulian foto,0
Selamat !!! Anda mndptkan cek tunai Rp.27jt dr PT.Bank Rakyat Indonesia pin anda:ijh76k79 u/info klik www.bri-untungbeliung.blogspot.com atau hub:021-3677-1839,selamat anda mendapatkan cek tunai rupiah 27jt dari pt bank rakyat indonesia pin anda ijh76k79 untuk informasi klik link atau hubungi 021 3677 1839,1
"Ass, Sy Randy. Mengenai mobil yg sdh sy liat kondisi'y , kebetulan kami berminat. Mohon hub Bapa sy utk dibicarakan hrg netnya; Dr.H.DARMAWAN 0812xxxxxxx",ass saya randy mengenai mobil yang sudah saya liat kondisi y kebetulan kami berminat mohon hubungi bapa saya untuk dibicarakan hrg netnya dari h darmawan 0812xx,1
Ya ampuun pak jendral wk,ya ampuun pak jendral wk,0
Layanan VIP GAMES Rp3300/sms 4x/mgg sdh diperpanjang.Nikmati layanan disini:http://live.vipgames.me/?sid=40186483 stop? *123*66#. CS:02152971540,layanan vip games rp3300 sms 4x mgg sudah diperpanjang nikmati layanan disini link stop 123 66 cs 02152971540,1
"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda",itu teh sebenernya krna terlalu sakit sma orang itu nuy padahal kalau sudah nemu orang baru mah pasti rasanya beda,0
Wow! Promo diperpanjang sd 13 Agt. Khusus kamu! Tukar HP Smartfrenmu dengan Andromax E LTE Cuma 709rb dr 999rb. Ayo datangi Gallery Smartfren terdekat.,wow promo diperpanjang sd 13 agt khusus kamu tukar handphone smartfrenmu dengan andromax e lte cuma 709rb dari 99rb ayo datangi gallery smartfren terdekat,1
Sundae min sirup kiwi pake cochochips :*,sundae min sirup kiwi pake cochochips,0
Masih boleh ikutan gaaaa wkwkwkwk,masih boleh ikutan gaa wkwkwkwk,0
Surat keputusan PT.TRI.3 SimCard anda Resmi M-dptakan Hadiah HONDA JAZZ Rs Pin Undian: 477BFG7S. Info Hub: 089667794299 KLIK : www.gebyar-tricare.com,surat keputusan pt tri 3 simcard anda resmi m dptakan hadiah honda jazz rs pin undian 477bfg7s informasi hubungi 089667794299 klik link,1
pembayaran anda sudah jatuh tempo silahkan melapor/M-HUB ke Kantor 082327327705 terima kasih,pembayaran anda sudah jatuh tempo silahkan melapor m hubungi ke kantor 082327327705 terima kasih,1
Kalau mau bikin model/controller mending per apa y?,kalau mau bikin model controller mending per apa y,0
"Pas sma gak pernah, tp kuliah disini org tua aku udah 2x pulang kampung",pas sma tidak pernah tp kuliah disini org tua saya sudah 2x pulang kampung,0
Wihh nyimper kopernya dmn? Motor gigi kan?,wihh nyimper kopernya dmn motor gigi kan,0
"Sy Dr.Rimbawan(Dirmawa IPB)Yth,Jajang Roni Aunul Kholik(NIM:E14090090)Di minta Hbngi Skrng Prof.Dr.Ir.Yonny Koesmaryono,MS.0819882923.Di Tunjuk Hadir Seminar Pengembangan Karakter Mahasiswa Dari Dikti Tgl 14/15 April di Htl Nusa Dua Bali,Trims.",saya dari rimbawan dirmawa ipb yang terhormat jajang roni aunul kholik nim e14090090 di minta hbngi skrng prof dari ir yonny koesmaryono ms 0819882923 di tunjuk hadir seminar pengembangan karakter mahasiswa dari dikti tgl 14 15 april di htl nusa dua bali trims,1
GEBYAR telkomselpoin 2013 no anda trpilih pemenang ke-4 pin 277fg49 silahkan verifikasi pin anda disitus resmi www.t-selpoinhadiah.jimdo.com,gebyar telkomselpoin 2013 no anda trpilih pemenang ke 4 pin 277fg49 silahkan verifikasi pin anda disitus resmi link,1
"plgn yth,TRI dan MNCTV sudah mengumumkan nomor anda pada tgl:03-Maret-2015 pagi tapi tdk tersambung jadi saya DESI HERMAWATI Costumer Servis TRI di PLAZA SEMANGGI Lt1 jl,JEND SUDIRMAN KAV50 JKT PST Mengirimkan sms penting sebelum jatuh tempo bahwa nomor simcard tri anda menang undian PESTA INTERNET TRI hadiah ke2 TOYOTA NEW YARIS,PIN anda:2d7id99.Info resmi klik;www.internet-tri.jimdo.com",plgn yang terhormat tri dan mnctv sudah mengumumkan nomor anda pada tgl 03 maret 2015 pagi tapi tidak tersambung jadi saya desi hermawati costumer servis tri di plaza semanggi lt1 jl jend sudirman kav50 jkt pst mengirimkan sms penting sebelum jatuh tempo bahwa nomor simcard tri anda menang undian pesta internet tri hadiah ke2 toyota new yaris pin anda 2d7id99 informasi resmi klik link,1
Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂,tertawa sudah sep ku jebol pake solder tp jd jelek,0
Numpang berteduh wkwk. Aku tak punya tempat tujuan~,numpang berteduh tertawa saya tidak punya tempat tujuan,0
"TrmKsh Anda Tlh Berhasil Mengisi Pulsa SMARTFREN 10.000.Mau Jualan PULSA/BAYAR LISTRIK,SPEEDY/TELKOM Hub:Agen BAROKAH/Mp Reload.Pasti untung?",trmksh anda tlh berhasil mengisi pulsa smartfren 10 00 mau jualan pulsa bayar listrik speedy telkom hubungi agen barokah mp reload pasti untung,1
"maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :(",maaf saya lupaa handphone saya baru nyala dadi pagi belum pulang ke kosan maaf pisaan,0
"Tolong uangnya dikirim aja kesini BANK DANAMON a/n Farida hanum No rek. 0035-3918- 4014 SMS aja klo udah dikirim, Trims",tolong uangnya dikirim saja kesini bank danamon a n farida hanum no rekening 0035 3918 4014 sms saja klo sudah dikirim trims,1
Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh,kalau engga belakang aqila ada 600 bulan gatau masih apa engga deh,0
"Dapatkan voucher Cipika Rp 100rb utk belanja kuliner, gadget, fashion, dll. Tkn *123*45# pilih Cipika, GRATIS & terbatas. Info: www.indosatooredoo.com/12345",dapatkan voucher cipika rupiah 100rb untuk belanja kuliner gadget fashion dll tkn 123 45 pilih cipika gratis terbatas informasi link,1
tapi kuliahnya sekarang. SP sebenarnya tidak boleh untuk kuliah yg ada praktikum.,tapi kuliahnya sekarang sp sebenarnya tidak boleh untuk kuliah yang ada praktikum,0
GRATIS Whatsapp seharian! Cukup beli Internet Harian 100MB seharga Rp1500. Balas SMS ini dgn ketik JR utk membeli. N091,gratis whatsapp seharian cukup beli internet harian 100mb seharga rp1500 balas sms ini dengan ketik jr untuk membeli n091,1
"Yuk tetap gunakan Flash Volume Ultima utk update informasi Anda, kuota 60MB/7hr mulai Rp7rb di *100*431#. Tarif&lokasi cek di tsel.me/FL",yuk tetap gunakan flash volume ultima untuk update informasi anda kuota 60mb 7hr mulai rp7rb di 100 431 tarif lokasi cek di tsel me fl,1
km dari BANK BRI Sdh tlp tdk bs jd km SMS No.PIN Pemenang anda KG65H8K9 M-dpt HADIAH dari Untung Bliung BritAma Info klik www.HadiahkejutangBri.blogspot.com,kamu dari bank bri sudah telepon tidak bs jd kamu sms no pin pemenang anda kg65h8k9 m dapat hadiah dari untung bliung britama informasi klik link,1
"Sayang belikn aq pulsa di nmr ini, 085215126428, nanti aq yg telp km, ini aq pake hp tmn, skrg yacc!",sayang belikn saya pulsa di nmr ini 085215126428 nanti saya yang telepon kamu ini saya pake handphone tmn sekarang yacc,1
"Assalamu alaikum,saya RESKI dr Costumer Servis TRI PLAZA SEMANGGI lt.1 JL.jend sudirman jkt pst sdh m-hubungi anda waktu pengundian di lakukan tapi no.anda tdk tersambung, jd kami krimkn lwt SMS sebelum jatuh tempo, bahwa no.anda menang undian dr TRI 2014 jenis hadiah 1unit mobil SUZUKI ERTIGA NEW,dengan PIN 2D45CS77, jadi silahkan cek terlebih dahulu di website; www.tricare.jimdo.com /hub; 021-40161777 / 08994179888 ",assalamu alaikum saya reski dari costumer servis tri plaza semanggi lt 1 jl jend sudirman jkt pst sudah m hubungi anda waktu pengundian di lakukan tapi no anda tidak tersambung jd kami krimkn lwt sms sebelum jatuh tempo bahwa no anda menang undian dari tri 2014 jenis hadiah 1unit mobil suzuki ertiga new dengan pin 2d45cs77 jadi silahkan cek terlebih dahulu di website link hubungi 021 4016177 0899417988,1
"nama1  gedung manunggal tridaya pucakti pusenkav teh 1,5 ternyata wkwk",nama1 gedung manunggal tridaya pucakti pusenkav teh 1 5 ternyata tertawa,0
"INFO. DANA TUNAI TANPA JAMINAN 20 - 250 JUTA, BUNGA 1,50%, SYARAT PEMILIK KARTU KREDIT PROSES 3 HARI KERJA CALL. FIRLI 021 93417219",informasi dana tunai tanpa jaminan 20 250 juta bunga 1 50 syarat pemilik kartu kredit proses 3 hari kerja call firli 021 93417219,1
Blm beres sep. Malah byk bug,belum beres sep malah byk bug,0
Gais aku sudah brgkt. Mau matiin hp,gais saya sudah brgkt mau matiin handphone,0
Iya put alat masak makan mah aku usahain ada,iya put alat masak makan mah saya usahain ada,0
"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya ",gatau tadi bapa nya keburu jumatan pokonya suruh ngumpul dlu gt katanya,0
"Paket super Ngebut 3.5GB, 30hr, Rp25rb Anda sudah aktif. Nikmati 500MB di 12.00:24.00 & 3G di 00:00-12:00 di 3G. Diperpanjang pada 11-Mar-2013 jam 23:59. Info 817",paket super ngebut 3 5gb 30hr rp25rb anda sudah aktif nikmati 500mb di 12 00 24 00 3g di 00 00 12 00 di 3g diperpanjang pada 11 mar 2013 jam 23 59 informasi 817,1
Dapatkan saldo bermain sebesar Rp 125rb hanya dengan bayar Rp 75rb. Berlaku hari Senin-Kamis. Tukarkan SMS ini segera di Timezone terdekat! Promo *606#,dapatkan saldo bermain sebesar rupiah 125rb hanya dengan bayar rupiah 75rb berlaku hari senin kamis tukarkan sms ini segera di timezone terdekat promo 606,1
Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1,enakaa ajaa saya diantar cowok saya yaa bukan dijmput nama1,0
Dptkan e-tiket Promo Untuk Penerbangan Domestic & Internasional Booking ONLINE 24 jam Info Hub : 081316899123,dptkan e tiket promo untuk penerbangan domestic internasional booking online 24 jam informasi hubungi 081316899123,1
*ngsih bunga ato coklat min ,ngsih bunga ato coklat min,0
"Semau-maunya kita ama orang, gak bakal jadi kalau gak jodoh. Segeleh-gelehnya pasti bakal nikah kalopun jodoh",semau maunya kita ama orang tidak bakal jadi kalau tidak jodoh segeleh gelehnya pasti bakal nikah kalopun jodoh,0
Waalaikumsalamin apa yg dpt saya bantu min?,waalaikumsalamin apa yang dapat saya bantu min,0
"Yank tlong isi’in aku pulsa 10rb, di no ini,082189983017 nanti aq yg tlpn yacc!",yank tlong isi in saya pulsa 10rb di no ini 082189983017 nanti saya yang tlpn yacc,1
nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??,nama1 bisa pakai flash untuk animasi tidak atau pakai movie maker,0
Bntr lg kan mau sholat mel. Nanti keluar upinet kasih tau ya. Males balik ,bntr lagi kan mau sholat mel nanti keluar upinet kasih tau ya males balik,0
"2016-08-07 11:29:47.Plg Yth, sisa kuota Flash Anda 7160KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",2016 08 07 11 29 47 pelanggan yang terhormat sisa kuota flash anda 7160kb download mytelkomsel apps di link untuk cek kuota beli paket flash atau hubungi 363,1
"assalamualaikum pak, mohon maaf saya mau tanya pak, apakah remedial dwm harus hadir di tempat pak? apa bisa online? mohon maaf sebelumnya",assalamualaikum pak mohon maaf saya mau tanya pak apakah remedial dwm harus hadir di tempat pak apa bisa online mohon maaf sebelumnya,0
"Selamat, Anda telah membeli Paket Combo Kenyang  Internet As. Cek bonus di *889#.",selamat anda telah membeli paket combo kenyang internet as cek bonus di 889,1
"Selamat Nomor 3care Anda terpilih Mendptkan HADIAH 1unit mobil TOYOTA YARIS, Pin pemenang anda:(8jf2177). U/Info Cek di: www.caretri.blogspot.com",selamat nomor 3care anda terpilih mendapatkan hadiah 1unit mobil toyota yaris pin pemenang anda 8jf2177 untuk informasi cek di link,1
Ada yang 400 rb yang kamar mandinya sama2 kalau yang ada kamar mandi di dalam kalau yang kecil 600 dan yang agak besar 700 rb,ada yang 400 ribu yang kamar mandinya sama sama kalau yang ada kamar mandi di dalam kalau yang kecil 600 dan yang agak besar 700 ribu,0
